Galaxy Type,Rotation Curve Shape,Environment,Redshift,Baryonic Mass (Msun),Surface Brightness (mag/arcsec^2),Velocity Dispersion (km/s),HI Line Width (km/s),Outer Curve Slope,Mass-to-Light Ratio,Halo Concentration,Lensing Shear |gamma|,Gas Fraction,Stellar Age (Gyr),Metallicity [Fe/H],Environment Density,TF Residual (mag),Dark Matter Detected
Lenticular,Flat,Void,0.0476,14585891250.142906,20.91045245802651,81.92302336024703,172.14780930090214,0.1268737942490152,10.984866792699991,6.082354374411405,0.0202529524893306,0.1282531510643274,8.544685445433732,-0.3456301763262208,0.05302380035094,0.0413536099113071,0
Dwarf,Rising,Cluster,0.1197,28763041795.69607,20.43790375077118,141.8109266194886,330.831773662592,-0.0304395595196222,5.967379961279304,8.189143701479498,0.0260018574848786,0.3263380228162187,9.306411931727212,-0.8009053206145933,1.0105056411294198,0.102749710915024,0
Irregular,Rising,Group,0.042,40012041445.91056,20.98909573971834,131.0229159585018,254.71224373061537,0.3082452195254425,5.934643647187356,8.545696626994383,0.0258578974845052,0.2102338919635457,5.9174239014747325,-0.2351913719050695,0.5142491830264422,0.0200902115637984,1
Dwarf,Flat,Cluster,0.1113,100466096585.5655,22.61732697496156,151.60330849782855,141.89186456169793,-0.0004436517766944,9.075057953042108,9.086326014714436,0.0478565662859486,0.4706221652959342,4.778388161106031,-0.2812375268159208,1.0049092025737003,0.1005332185487387,1
Elliptical,Declining,Void,0.0713,33150451654.100624,21.45242859975345,106.9539912779754,322.17776013565054,0.186515661525659,13.343115377726884,6.5602160284961215,0.0278033109773258,0.1797453185768461,8.982357682401448,0.2685916678458481,0.0778952779600621,0.1129668451316662,0
Irregular,Declining,Group,0.1328,14546721866.593851,21.4883845253323,83.01063049999571,174.02860331382124,0.1537229930929047,12.87076153391866,8.429072229701303,0.0281166075671145,0.3392816373904566,2.661651749409337,-0.2796495707798332,0.5188293012396529,0.0244078102549204,0
Spiral,Rising,Group,0.0545,7842960054.695514,21.582340742692462,156.75385953657997,201.76732204785708,0.1186457012757377,9.07913449671232,8.178473786851182,0.0136775027005618,0.0756904990543074,7.094363084237053,-0.2790565853695259,0.4912048664137333,-0.0330591740244173,0
Dwarf,Declining,Field,0.1403,35256844517.02959,18.2627443098353,97.86205946195344,253.8450316958792,0.0108530396651938,9.387156976550958,11.9288331494048,0.032586157046966,0.37140258278431,0.5,-0.4435819079534295,0.1415710713784461,0.2295596702180863,1
Elliptical,Flat,Field,0.0617,21943940125.73126,19.378635288914705,127.46192223415916,81.80068736614308,-0.0269904394393767,10.374496796254476,12.02280327747561,0.0056472953956552,0.3448865945555263,8.25664101905199,0.1003443604177317,0.1987330516144733,-0.071685230966015,1
Spiral,Flat,Field,0.1092,22795093504.17786,20.96056422839881,58.00300643538503,185.77844918354185,-0.122877430165811,4.229048973891953,9.63547385477796,0.0216350598436939,0.1583405590610734,8.712311294994393,-0.1008156613128392,0.237512974925023,0.0586970400641018,0
Dwarf,Flat,Field,0.0301,33983238117.85483,20.319899678113167,97.20758302708802,165.59996894196993,0.0892797282083237,9.932445011455949,9.019900510323172,0.0632492533367124,0.5236558995348524,8.64054866403005,-0.5084712684765216,0.2336079108890221,0.0620862616108599,1
Elliptical,Declining,Field,0.0801,45676681140.26436,21.175497517995435,160.37585283766057,212.30480477264808,0.031606318034155,5.797779595569415,10.349810780097783,0.0175628487946943,0.1393181019439679,5.163715662348374,0.0086157777003608,0.2656207088403394,-0.0914336778395453,0
Elliptical,Flat,Void,0.0472,34266331503.117344,23.465779731451327,91.3490173332057,222.20298099592657,-0.2428008835004539,8.955434200389742,7.9585622313610624,0.0234972049450317,0.4467309860116137,11.74869736193927,0.0281860794802808,0.1209116965915046,-0.1211733577967239,0
Spiral,Flat,Cluster,0.0029,20641485478.543064,21.395770703649525,152.58015285806,195.3644380800589,-0.0124168647839356,7.317597117177988,7.132919794581397,0.0240743438131834,0.8312892387406698,3.576457655956923,-0.7037935181055389,1.035081219739327,-0.0530778031304776,1
Dwarf,Flat,Field,0.0662,9984104040.521849,19.64896449518782,26.75921215247226,192.58116210926076,0.1302021542112915,9.503624981342645,7.649446977685708,0.0165786643626919,0.3699512493206916,4.865058754389756,-0.5013991092161197,0.2093721202872823,-0.0738325279763411,0
Elliptical,Rising,Void,0.0267,12405309831.571177,20.389660297829455,97.62433361427256,263.9078823581267,0.2998605641551177,8.35431039501938,8.412967090071358,0.0169322110839885,0.4948265370937544,12.297880639448548,0.2955327795321908,0.0671751776150238,-0.2187195842458298,0
Irregular,Flat,Void,0.1438,66700626411.31312,23.894806272589157,113.1458141648747,218.0891558200423,0.1087974759276688,1.0,7.091315500519322,0.0213711465974222,0.3061375776951067,3.0745791879795785,0.2483118748055257,0.0212813612152741,-0.0977242623778913,0
Elliptical,Rising,Void,0.1215,15424350333.279556,23.645491560042625,189.70161213369624,202.48550060311655,-0.1475900095554551,8.536675135115543,10.405148897657186,0.016219950868032,0.2951511034466953,13.5,0.3941073382968415,0.0899638463028425,0.0399334476951843,1
Dwarf,Declining,Void,0.1112,5333086205.30279,22.334228409908437,73.23748479942194,208.87223548760835,-0.2081666716025889,9.926458856897789,11.824289184459271,0.023329695932315,0.4101343421532986,6.770729976916804,-0.3774799574180555,0.1161837290465866,0.1898915376222898,0
Elliptical,Rising,Field,0.0685,95452507308.91106,19.31252370102654,146.83973181788355,310.1533398518131,0.0281004357649892,9.33778504501536,6.032254248004396,0.0126858394127465,0.2494845455690365,11.388125134784511,-0.1972197867983049,0.2520813846275066,0.0831587002760449,1
Dwarf,Flat,Cluster,0.0396,8488105207.676538,21.92952690914581,162.27727124995175,210.3604386190464,0.2098217901525244,7.692242161374261,10.062821778040083,0.0503358922812061,0.5734600112090779,10.231674315060287,-0.5369219009027851,1.0278180207538508,-0.3899301747555357,1
Irregular,Rising,Void,0.0493,26159145406.03323,22.037175938810982,91.14041411022902,169.13308970205767,-0.0110614470282351,12.926485075791218,9.45016051183416,0.0162197938505397,0.5063651740758562,8.671425872125209,-0.2904571887363652,0.0379673030885272,0.0961955572135991,0
Spiral,Flat,Field,0.0315,44216212890.684616,21.53575629174633,105.0590420490924,85.46005468333645,0.1587899878089686,8.934119387364984,10.853771713842008,0.0285441711143707,0.4954460880336981,8.409687222931307,-0.4522607618838009,0.1822013987097402,-0.0837227678843576,0
Irregular,Rising,Cluster,0.0832,25212109680.23595,20.701984522146898,125.66515095247614,113.96375755790278,-0.0134698896408519,9.313019900579318,9.96765307974103,0.0099644585023517,0.3420855080601834,5.026797398830542,-0.3355194530665434,0.9920107580785528,0.0679620112031644,1
Elliptical,Rising,Field,0.1219,1448541867.2377336,20.99231653858236,60.74060131229882,171.97844629521433,0.1598926736452757,11.133475682151706,6.366001800170923,0.0339971454560172,0.1623907170223003,6.6672174300326565,-0.0822194004865923,0.1634916394657951,-0.0021202888815942,1
Irregular,Rising,Group,0.0289,39377124458.09248,20.6043991299381,101.79587152554572,193.49738936275116,-0.0610042727729496,9.087778999089796,6.844026752857086,0.03100201681027,0.4719526916990006,5.153161481651164,-0.4486909002137057,0.5137337183723545,-0.0289031439130241,1
Spiral,Declining,Void,0.0017,115672900340.84676,19.89689645829737,171.04448163785662,166.66271242338567,-0.0790720088046233,5.305946739757389,10.073558938962432,0.0262889035479825,0.3813021948620871,7.423223821218626,0.1331946985588513,0.0,-0.0153353591943211,1
Dwarf,Declining,Cluster,0.0197,62124958839.14482,23.412382969655543,140.90619243457684,221.06863862274852,-0.2197417281988248,1.0,12.571952299363772,0.0045899696567222,0.2832738767880898,3.1432278822946262,-0.2477305256734677,0.9730605562879814,-0.003363646240467,0
Dwarf,Declining,Group,0.0697,2177724860.632225,22.73523931304157,113.72994842067028,165.8895173295015,0.1664649286422184,6.568637293945756,4.4645315723924925,0.0087139543915471,0.3878606021828442,7.748567352841397,-0.4122984018644886,0.5034072629946367,0.2016607458135365,0
Spiral,Rising,Void,0.0038,290818588001.7872,21.101098780383367,124.52289447345932,145.1306437918742,-0.0242278490383212,10.28283657764335,10.86431644950395,0.0452925947861927,0.2881137841768879,7.12340944245144,-0.0045766241097227,0.1750828439513716,-0.0029490280627631,1
Lenticular,Flat,Field,0.0611,5458511429.838021,21.99304963171488,143.23621462119087,236.75863012144475,-0.2320719699641083,6.940711005746582,12.974055013219107,0.0085478943843398,0.2244879269078043,5.45457668871072,-0.0235241089801398,0.2002213185919371,0.16283041997718,0
Elliptical,Declining,Group,0.0176,7257553904.47515,22.04558124654675,150.89640591640455,282.1636698126808,-0.2939475456749716,10.403535116845188,9.617435309484469,0.0296135325531875,0.4436537297914472,10.184569188701538,-0.0833722131867136,0.5020638000076787,0.1409858798768485,0
Elliptical,Flat,Group,0.0171,61792931191.32805,24.780036981306488,97.74343410483591,133.56994413520712,-0.0128149212498736,8.446184527760819,11.375506240066102,0.0058299300472804,0.5196770985939975,10.195331639978644,0.5,0.4583235053507914,0.1000568321375479,0
Spiral,Declining,Cluster,0.1072,42307827547.9969,22.721596153281983,181.3888377311868,214.6229518224687,-0.1187102222166528,11.864198210786554,8.242327297755494,0.0351257485340265,0.5608972510024999,8.324839409366419,-0.292158717270064,1.0859768048683367,-0.2679928230194516,1
Elliptical,Rising,Group,0.1499,27552915012.45703,22.668677466219343,172.65392804818646,85.69972051077092,0.1773085560747885,7.114349878638016,9.701584501807808,0.0097040396375392,0.2106724355873907,12.239254312657728,-0.3170002037412865,0.4593305028907395,0.167494898424241,0
Spiral,Flat,Group,0.03,13040579133.910524,21.553173418297067,147.0903052141285,111.52771215637044,-0.0352674639468808,9.402844479703065,5.947716204229621,0.0055521816869,0.134843203784408,13.5,-0.0596737389118652,0.6016399262844544,-0.0686851941203382,0
Irregular,Rising,Cluster,0.0352,116259476782.9132,20.891806458225755,86.28160536616436,164.67405032136963,0.254894931645285,9.517655193606078,4.139141728952815,0.0093148628495464,0.1171065308681543,7.507238040612895,0.041064734179775,0.963002885089098,0.1073590921612158,0
Dwarf,Declining,Field,0.0452,24006954806.97846,23.435794353726266,79.19104372917627,268.09462594263164,-0.10781242822189,12.50480561789358,12.356914503063187,0.0116929610500846,0.1804592004773295,4.067669911253702,-0.4754721541037475,0.2470815381786386,-0.145879924986062,0
Elliptical,Rising,Field,0.118,4140869035.778877,22.41318096459266,106.93584813613629,153.27763821767152,0.2339722936557197,2.880088080997166,7.537512680688895,0.0260701003238632,0.1305815294340693,4.281446137217427,0.4111720027952287,0.1971651235147774,-0.1777611064954883,0
Lenticular,Rising,Field,0.0764,103788676755.81998,20.33864126432384,122.43060390577644,151.03397151406705,-0.0628835513419613,6.624775176340528,8.861180387491423,0.0210407555920667,0.2088922272277447,1.7761106130193909,-0.0548429984188243,0.1718811268066356,0.2964583105246798,1
Lenticular,Declining,Group,0.086,32332738997.74939,22.13541317607577,49.26032537763791,202.16523691366697,-0.2754999869286513,10.545548316165512,6.5338943668245175,0.0035726588013075,0.453623116411106,3.7278916360166745,-0.3051575566609084,0.5504794898912565,-0.1435474600257171,0
Elliptical,Rising,Field,0.0824,90678296678.08632,22.67234052378914,139.78772534181024,202.22501666899103,-0.0435007589878212,12.637689439335944,6.475075742290311,0.0195807947930176,0.1355539243318025,12.068321835327442,-0.0484386257174021,0.2664249944658177,0.1719159958577621,0
Dwarf,Rising,Field,0.1407,48559511786.63588,18.565836661189994,171.49849055393886,152.8921116347198,-0.0893114146408543,8.72021453792624,9.56540574976346,0.0028474788906335,0.4523278647756528,4.815378090600361,-0.3628422321055067,0.1907235303614761,0.0177630482154781,1
Irregular,Declining,Cluster,0.0062,394286014840.0234,20.208658490381467,143.0589655932351,319.1732940357943,-0.2360946632496177,7.121887506735539,8.176057014660884,0.0296533604750146,0.6544730175360556,8.22018424299047,-0.0798731594791227,0.9987907329531924,-0.0630180087540257,1
Elliptical,Rising,Cluster,0.0245,17579837814.42915,22.00787075645587,92.9578878878306,184.0781976130776,0.1420478268014825,10.271355106023334,10.944927494986748,0.0324035434830861,0.2927985170616496,8.80384878314765,0.4033582897652943,0.9793695960617504,-0.0067243326495309,1
Elliptical,Flat,Field,0.0579,25588605608.23621,18.80575417463974,88.22386410398038,206.8150989450848,-0.0396474903102488,10.606108025695049,11.13134604744898,0.0196407899217595,0.178987976248109,11.366324170808674,0.3086981435373294,0.2112027912489638,-0.1951641744796966,1
Irregular,Flat,Group,0.0737,57532774994.69066,19.027416367760587,131.99409376696315,175.89322773737348,0.0212663138916644,6.921014963998078,10.802124115811518,0.0240748010448914,0.2476495806240076,8.61724543587291,-0.4919150917469695,0.4452668853904241,-0.0020631569413845,1
Spiral,Flat,Cluster,0.018,17705323124.425804,21.12135356344804,113.8678513864728,226.3982937290708,0.0791324101075053,8.990921936532638,10.59650197732111,0.0462818616599661,0.1300050259424078,5.793377098067819,-0.1421812205086998,0.8653307808973502,-0.1624110470843939,1
Dwarf,Flat,Void,0.1341,63287633195.607376,22.18816196273292,137.72164697023632,274.097453582247,-0.2528545073793414,11.54158178723591,13.944420512329716,0.0176359551141182,0.5510688362359777,7.304941930873448,-0.7107231165596848,0.0,-0.0593165691470978,1
Lenticular,Declining,Void,0.102,843904819.2653327,22.252897189661567,144.0688549042254,299.8198218172744,0.035489570114314,13.671376979823355,7.331015577387784,0.0058361307492366,0.1773708145717639,4.6787862779782285,0.2646484389462022,0.0389469093069361,0.1387949345954364,0
Elliptical,Declining,Field,0.1399,23099808102.67596,23.715359373768045,163.67562115578647,154.26405948416718,-0.2307807254823632,10.227814877705876,9.862662834492706,0.0286879285390668,0.5027004844918519,6.304383907403799,-0.1433722120612932,0.146505889817377,0.0381286014836486,1
Irregular,Declining,Void,0.1412,22310215520.687584,21.6151694430453,74.71506284281912,266.0477105780727,-0.1365230012686076,8.132416689996779,12.831724551298972,0.0030101935135198,0.313718421150114,7.661087082172783,-0.0494777820932442,0.0441205212677588,-0.2223255748320782,0
Lenticular,Declining,Group,0.0774,21398946514.97329,20.97828600515527,128.86475791397248,232.98084917306107,-0.3338188383256397,7.837774471886275,13.161349523345091,0.0168414655509058,0.3499121936622835,7.238244188866725,-0.2744592476183244,0.4743759826369761,0.1277232190370804,0
Dwarf,Flat,Group,0.1281,9152432313.295864,19.66969657938265,105.46099984154706,258.47219656760467,0.0981870150087082,9.672189671580869,6.445590876638567,0.0110151493087472,0.2493912369609809,7.780374852811789,-0.894639696754167,0.4646815473886267,-0.0010649642863713,1
Irregular,Rising,Cluster,0.1108,71295385114.29066,20.96152133700215,116.05459824258554,194.48724363843212,-0.1733594450928325,7.65298147256165,9.219111395860326,0.0094727025018669,0.5222507077655106,9.866597664428584,-0.4138300934382244,0.9675577809566644,-0.0813277902614008,0
Lenticular,Rising,Field,0.0547,14053276401.97638,22.49054103119542,154.57635410674976,188.7775536030692,-0.1000163248927957,8.568921497067166,13.395302739668152,0.0162486860653323,0.488464457499166,5.253573744263007,-0.1623514479183442,0.2483601755538126,0.1120014455863396,0
Spiral,Flat,Group,0.0989,31632768281.666206,22.553811084881964,158.92503492204975,256.1428787428396,-0.1691371803995734,4.826371206407376,11.270197762997665,0.0334983698932112,0.118160631542772,5.474554548248451,0.0421423989404952,0.5117639922922806,-0.0250810255465503,1
Irregular,Declining,Group,0.143,24066790647.794933,21.87046660941989,175.93774601534616,257.2815503633772,-0.0693140004844796,11.891171589473476,10.488157578699433,0.0365850318248627,0.5153099750581949,5.145353105201296,0.0327475315838929,0.5782474776555866,-0.1748492009858569,1
Elliptical,Flat,Cluster,0.1148,44687093022.66455,22.2659609094126,137.0236100147307,293.9432338317132,-0.0238903854586023,4.579445818553965,9.455788266413355,0.03389308794636,0.2506119496833202,12.035864707956136,-0.2326833990329178,1.0051630168649488,0.2771714567174406,1
Spiral,Declining,Field,0.1067,130460908778.54749,23.28693698270443,115.59932836976824,211.91285332702932,0.0717847077220134,6.703664718640962,9.040497685730635,0.0250453113369262,0.4090521454396343,5.583757592390889,-0.0216748343981054,0.104502473319198,-0.0025931164336481,0
Irregular,Flat,Field,0.0341,31445023788.031475,21.605380580367942,109.88486122198464,193.5851223419146,-0.0156854235715907,8.292779782555442,10.72054765772581,0.0161342515791851,0.126262498838886,6.377741467029018,0.1374473495233335,0.1478099226319108,-0.0122077806723325,0
Dwarf,Flat,Group,0.1248,66175695317.3662,23.41424637285033,50.60979990421325,52.40878520034775,0.1448655601954525,13.972960639665915,9.369064687538792,0.0153673749309993,0.3492858021204885,3.838068640088684,-0.2718244950040238,0.5057563619877535,-0.0607657757595884,0
Dwarf,Rising,Void,0.0591,29678031122.040707,20.48269442498092,173.58940179594416,103.32436772027994,0.1368986599805358,6.731951045443018,9.89355344738889,0.0255149148991591,0.3236054789967696,2.917214599611994,-0.4904285528562475,0.0620989109145334,0.1769948609186384,1
Dwarf,Declining,Cluster,0.094,14028004710.319048,21.397392537643317,107.1240634485732,176.34490368899642,-0.1918218960330823,6.001952558118811,10.196496765287591,0.0141899758713833,0.2795751341229541,4.273819926165546,-0.387979712252216,0.9707005123414756,-0.078731776221306,0
Elliptical,Declining,Cluster,0.102,21341317733.95739,20.82683347819541,140.23588240011642,133.93646412522708,-0.150079170754654,6.347549247998619,8.304821178766252,0.0088505091470951,0.1530138632283147,12.249772534633973,0.1381086048084445,0.96021303612855,-0.2317469788217406,1
Irregular,Flat,Cluster,0.0778,18122946537.570496,22.60978718443461,147.1598610296973,248.8478339259948,0.2265875077558594,12.976691502833935,11.330323434703596,0.0175749851631957,0.1505726678069228,6.871414355125074,0.2492583465203204,0.9696012943216382,-0.1018016492843967,1
Spiral,Declining,Cluster,0.0257,48314897882.548805,20.07972177477197,70.18737963799443,121.39874230526276,0.134114602812753,1.0,17.285611621038548,0.0239686586694574,0.633884297930311,5.519386714606263,0.3253332418172623,0.9927770834578804,0.1990161900682188,1
Dwarf,Rising,Field,0.1049,28400502297.000557,21.04952833429511,83.06614430161461,169.9217402989827,0.2036117931822484,4.991785963554239,5.557533401684812,0.013233726442561,0.4004921374840033,7.990013101723584,-0.2387775670455096,0.1975493446651839,0.1248198242185675,0
Lenticular,Flat,Void,0.0378,10066249921.622637,18.89645291284829,181.88079628221976,172.2784104116907,0.1433233811621554,16.193866127478657,10.81003131047495,0.0430329672289095,0.4756459633883471,10.373484647516404,-0.0866449713202567,0.0,-0.0382523478989791,1
Irregular,Declining,Field,0.0405,19454445997.15285,22.332126519797807,131.61742062734177,272.28458500396675,0.0197688265572015,9.772646220474911,8.099524778452736,0.0269315248627776,0.4434097861452095,4.515684330339716,-0.1077673917678254,0.2123126896596974,0.2059882712460711,1
Elliptical,Flat,Cluster,0.0199,4335524556.926604,23.24550638601568,96.77657342805936,163.50567505882134,0.050266001160613,4.68204515198234,11.443506443798125,0.0162588813980711,0.3620227995696779,7.748018560996154,0.11815530821783,1.011851385912406,0.1121913343232823,0
Elliptical,Declining,Void,0.0934,20309461374.702038,22.774991131820133,114.94611955489825,227.14472708287929,-0.0425427698898504,7.874246053475685,10.116393683319652,0.0407946491777269,0.4154004105097654,12.835374302264103,0.1513459381188036,0.0445025642451062,-0.039988404545191,1
Dwarf,Flat,Cluster,0.0185,25156657322.170998,22.637678658857688,163.44947619331356,211.742367651363,0.2548273849678283,8.202363698203586,11.904636935106158,0.0434767002134613,0.5276506541335287,7.046287117265011,-0.5290614635090367,0.9654504164668988,-0.0248864782651619,1
Dwarf,Flat,Void,0.0524,201476361937.6002,22.675160554371928,157.37257918937215,254.1973091268368,-0.0696987674595627,10.538375737716818,12.938766441271948,0.02768838040212,0.561713181077274,5.449870583533516,0.092033119943201,0.0835786240872857,0.0493976597918151,1
Irregular,Flat,Field,0.1335,118638604721.22247,22.479571359811107,61.35672951041428,251.0129031269888,0.0360450038040905,13.518506008467693,10.481052794420451,0.0083711351036375,0.5217720407808679,9.053258551326843,-0.2979850874400477,0.2661810566922846,-0.1247830424495723,0
Elliptical,Declining,Cluster,0.0685,7637701853.40457,22.360153871508512,185.37135374687568,197.99359322782732,-0.3062405641037959,9.165655043837646,12.830130721035443,0.011745943534674,0.2395976819615473,10.212361872103928,0.4238879647225133,0.977588073842124,0.0006757598264026,0
Irregular,Rising,Field,0.1343,31687261629.395443,22.45047884068008,158.6459212399472,98.2223292435692,-0.1346075709699728,6.380635090961118,4.139255265528306,0.0017010806949,0.3492351435769315,7.191184362962522,-0.6494718259578964,0.1685752436467791,0.0462770046919935,0
Elliptical,Flat,Cluster,0.0744,32333681577.335712,20.582045018129417,113.90099002633656,186.09554680126223,0.2722743352951353,10.361253326294612,13.976130744790058,0.0193637468029923,0.2995298474319978,11.480795543056782,0.031160154051944,1.0232958994214314,-0.2530449357912809,0
Spiral,Declining,Field,0.0276,19265546082.65911,21.21972917907221,72.33110227653118,198.80266132807083,0.0425170396177136,5.905241909411417,10.93765537973085,0.004249378378332,0.15060425812045,13.5,-0.184707956590179,0.1414707743667509,-0.0283980483851846,0
Irregular,Rising,Cluster,0.1141,20732693985.914497,21.59834056499192,162.16034560243702,217.1605539891667,0.0480952234262517,4.899987512032912,12.694608389362957,0.0150638784620522,0.1830987671334079,6.5971222035550126,-0.0428211852970791,0.9361717991568852,-0.0454584278048532,0
Lenticular,Flat,Group,0.0537,16711873067.002184,21.03001280582068,139.05710001178477,155.7466912867514,0.011748688072805,2.7202733841306648,6.950310637896196,0.0239090045458274,0.0377669203664996,8.81044988552882,-0.1910818156878134,0.4675578900451845,0.1542102029940483,1
Dwarf,Flat,Field,0.145,216947296962.5425,19.307166509551223,61.68806487688939,268.45406710451675,-0.2037183195035823,3.3046148164987974,7.923075295986661,0.009755629630059,0.3131092885009563,5.248027428725118,-0.0535007717467574,0.2154741870028531,-0.2766745490716551,1
Spiral,Rising,Void,0.0401,15556356002.359415,19.770987418348486,110.71687698566492,200.81716509889955,0.0157820005018678,5.310664531627184,10.364845735361936,0.0010438809721814,0.2765364854202511,7.350127488534731,-0.1605777696788591,0.0059778901407657,-0.0572259029555566,0
Lenticular,Rising,Void,0.1235,37193630460.61266,21.821966561032863,245.04691771169956,144.77015913127246,-0.1387205168359106,4.466630696897386,9.957405276656342,0.0123972791774701,0.2718487053749073,5.412059809380354,-0.3573232770017753,0.0490623612401437,-0.072263197104688,0
Elliptical,Rising,Field,0.0746,1366107680.8527226,22.768086272210684,120.66007029657686,172.5063296754992,0.0357041831336823,8.939709582124152,10.707671470024971,0.0192120894691524,0.3059489133918047,12.386207936995971,-0.141491746965412,0.0995332628105153,0.1440106445882401,0
Dwarf,Rising,Field,0.1265,64831219615.70856,21.51307867282359,90.32117622657373,315.7125592380098,0.1820480781550764,4.401794522527894,12.711287902324916,0.0125916380039283,0.3794140644153469,5.712963651044939,-0.5182362414858349,0.2308396171416653,-0.0065319854047338,1
Irregular,Declining,Field,0.0283,98203598857.735,25.370750606595877,79.66013498773438,239.8626735767899,0.0179951549631859,1.0,5.586949211742877,0.0159422310292043,0.2947954682444911,7.510500095631054,0.0810840004771219,0.2720228103978075,0.2694141968478554,0
Dwarf,Rising,Cluster,0.0954,7481436350.3302,20.212332597782623,190.8839593371768,262.9073933338642,0.318367913031562,4.868264676231603,12.434547679293273,0.0094071920581166,0.4198429478940137,4.732013264543017,-0.1736227393526912,0.9545064972132544,0.0993320072859579,0
Dwarf,Flat,Void,0.0179,13933384598.36443,22.122918998891976,153.91037958310753,137.50478181719515,0.0442100078937435,6.584421056835742,10.020704774894815,0.0017409976271293,0.3139963569711649,3.610085784903841,-0.7005730659925689,0.0722051503430466,-0.0615334491284278,0
Elliptical,Flat,Field,0.121,42242708863.38994,23.30768365490922,176.2975645566891,158.67021846897194,-0.3717723642408233,6.183651536384104,9.49054534718863,0.0119787383391245,0.1063111085520926,4.353787037187649,-0.1000286243282481,0.1895971706464083,0.0359488044838438,0
Dwarf,Flat,Group,0.0361,25688003232.351032,22.99194796963181,129.9274113636863,159.1146616471253,0.2926000527260021,12.558574037927553,6.322211914037775,0.0168024721260454,0.5005438934150478,7.097406213890278,-0.66638645836294,0.5053084096503038,-0.0531103214054187,0
Irregular,Declining,Cluster,0.0647,42971923633.02354,22.417093606484464,170.16076941331147,211.0636242553173,-0.1761040044874132,6.159372322132549,11.257621670942164,0.0153441484459062,0.2408656463474091,5.053021893316377,-0.1713621108707703,0.9877053676282558,0.128909413573563,0
Elliptical,Declining,Group,0.0987,18045938281.460148,22.998355563378954,86.06718441808357,189.55989013486644,-0.0256845095085797,10.642770389597594,3.964730372422407,0.0216769387819468,0.2481415355330485,13.5,0.3404975788884704,0.4848247809400546,-0.1998296569936518,1
Spiral,Rising,Void,0.0723,214601470498.61255,21.57755208672078,126.50363923660233,170.63033532457877,0.0952742319877683,7.943052200957415,11.62098502809678,0.0262834185571279,0.5765741869432616,4.583036717015341,-0.0571439471529329,0.0083432555271367,-0.1235543964857,1
Irregular,Rising,Void,0.1171,11617961525.892033,23.82803444274877,131.48214059890944,178.15582444979276,0.1161348074236358,7.873085822982204,6.26973541131752,0.03022589340345,0.3047444813066487,9.739205090363726,0.0375346829916501,0.0,0.0683534877832381,1
Irregular,Flat,Cluster,0.1035,556913001020.299,23.296422748895967,175.29787727500883,152.3578887994958,0.0072088210419681,5.493859133455889,10.133644781543683,0.0104967374673291,0.3952452682068995,10.433094441109017,0.0867212835970806,1.054969411125048,0.1838634673085431,0
Irregular,Declining,Cluster,0.0204,104945049970.0492,20.306881359005235,132.7537216056182,189.20964278591535,-0.0401485520344119,7.823652045257699,9.7020779066802,0.0036369520587967,0.1919051711203109,6.261965351956393,-0.2466922606016559,0.9160470691048804,-0.3302952894208798,1
Dwarf,Declining,Group,0.1162,65472306937.010735,21.950195112688142,94.9795303305514,266.79293503002486,-0.2482455772034066,5.70471161930775,12.923845368234709,0.0390739454859291,0.6415588248997978,3.789795388279564,-0.7202366477080913,0.4990657560095949,0.2061706823985623,1
Dwarf,Flat,Group,0.0641,7581605502.616619,19.333784718662407,122.56295355681496,109.21163890701476,0.3880474127781538,8.510072942763712,9.553362077465277,0.0257816887341663,0.3813815344688699,5.595926236500372,-0.546842310756476,0.4967940290141194,-0.0210202692642009,1
Spiral,Declining,Cluster,0.0901,71588158643.77744,23.630504562529996,52.94347190159037,220.7887660181138,0.0477154459552572,7.291251102128935,8.264653597135837,0.0056800647323909,0.2891876543875408,10.40469333933912,0.1053407396598618,0.99765372579516,-0.2825812442905744,0
Elliptical,Rising,Field,0.0333,50346491976.53667,21.813924017444428,27.161250669189315,282.8055616927774,0.0877821093942547,5.166116200425199,8.733493260071992,0.0241655758473863,0.126957234473746,13.5,0.2507177023049438,0.2332433408480738,-0.4502591762834007,0
Lenticular,Declining,Cluster,0.064,2188743143.748841,23.38828198169382,153.2536548043315,189.008774086066,0.2262800364700701,10.975683019101789,13.182206921886658,0.0360199209990218,0.1055086729809655,3.295499289899948,-0.0802236044050866,0.9814630778683966,-0.2294079098712419,1
Irregular,Declining,Field,0.1228,4985398129.296746,21.34689949332504,105.01024454774624,168.26743825124623,-0.2107886904333782,9.280521440064277,11.340742422952234,0.0459376478785908,0.167120696181823,6.042833023908468,0.137220297092884,0.2326500632221347,-0.0029557283768102,1
Irregular,Declining,Cluster,0.139,37915253430.01935,18.901225501728565,109.5433080407893,255.4538891570353,0.0802584454966285,6.655811797573255,9.035925046192096,0.0237591541423659,0.2561602398937187,5.186433736369956,-0.0635895455296926,1.0992938775852137,-0.0098847056713326,1
Lenticular,Declining,Cluster,0.1409,21545180615.075043,25.192314557497987,153.2378671746646,140.9466873878694,-0.1332748899043268,8.43647914110593,9.408883950088716,0.0358950595602479,0.4641786355502058,5.914840985555838,-0.1829615357681732,0.9923894146088124,0.0949800652063964,0
